FECHA,Tipo de Cambio,Superior,Regular,Diesel,Bunker,Glp Cilindro 25Lbs.,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
27/Nov/2022,7.82619,  36.14 ,  34.54 ,  38.17 ,  17.27 ,  122.00 ,  4.88 ,,,,
28/Nov/2022,7.81998,  34.94 ,  33.32 ,  35.96 ,  17.27 ,  122.00 ,  4.88 ,,,,
29/Nov/2022,7.82766,  34.94 ,  33.32 ,  35.96 ,  17.27 ,  122.00 ,  4.88 ,,,,
30/Nov/2022,7.84134,  34.94 ,  33.32 ,  35.96 ,  17.27 ,  122.00 ,  4.88 ,,,,
01/Dec/2022,7.84143,  34.94 ,  33.32 ,  35.96 ,  17.27 ,  122.00 ,  4.88 ,,,,
02/Dec/2022,7.85875,  34.94 ,  33.32 ,  35.96 ,  17.27 ,  122.00 ,  4.88 ,,,,
03/Dec/2022,7.85875,  34.94 ,  33.32 ,  35.96 ,  17.27 ,  122.00 ,  4.88 ,,,,
04/Dec/2022,7.85875,  34.94 ,  33.32 ,  35.96 ,  17.27 ,  122.00 ,  4.88 ,,,,
05/Dec/2022,7.87534,  34.50 ,  32.90 ,  35.58 ,  15.97 ,  122.00 ,  4.88 ,,,,
06/Dec/2022,7.90912,  34.50 ,  32.90 ,  35.58 ,  15.97 ,  122.00 ,  4.88 ,,,,
07/Dec/2022,7.93024,  34.50 ,  32.90 ,  35.58 ,  15.97 ,  122.00 ,  4.88 ,,,,
08/Dec/2022,7.90901,  34.50 ,  32.90 ,  35.58 ,  15.97 ,  122.00 ,  4.88 ,,,,
09/Dec/2022,7.89634,  34.50 ,  32.90 ,  35.58 ,  15.97 ,  122.00 ,  4.88 ,,,,
10/Dec/2022,7.89634,  34.50 ,  32.90 ,  35.58 ,  15.97 ,  122.00 ,  4.88 ,,,,
11/Dec/2022,7.89634,  34.50 ,  32.90 ,  35.58 ,  15.97 ,  122.00 ,  4.88 ,,,,
12/Dec/2022,7.88174,  33.98 ,  32.39 ,  34.80 ,  15.37 ,  122.00 ,  4.88 ,,,,
13/Dec/2022,7.87402,  33.98 ,  32.39 ,  34.80 ,  15.37 ,  122.00 ,  4.88 ,,,,
14/Dec/2022,7.87702,  33.98 ,  32.39 ,  34.80 ,  15.37 ,  122.00 ,  4.88 ,,,,
15/Dec/2022,7.86627,  33.98 ,  32.39 ,  34.80 ,  15.37 ,  122.00 ,  4.88 ,,,,
16/Dec/2022,7.86912,  33.98 ,  32.39 ,  34.80 ,  15.37 ,  122.00 ,  4.88 ,,,,
17/Dec/2022,7.86912,  33.98 ,  32.39 ,  34.80 ,  15.37 ,  122.00 ,  4.88 ,,,,
18/Dec/2022,7.86912,  33.98 ,  32.39 ,  34.80 ,  15.37 ,  122.00 ,  4.88 ,,,,
19/Dec/2022,7.85836,  33.48 ,  31.96 ,  33.95 ,  15.69 ,  122.00 ,  4.88 ,,,,
20/Dec/2022,7.85599,  33.48 ,  31.96 ,  33.95 ,  15.69 ,  122.00 ,  4.88 ,,,,
21/Dec/2022,7.85419,  33.48 ,  31.96 ,  33.95 ,  15.69 ,  122.00 ,  4.88 ,,,,
22/Dec/2022,7.85527,  33.48 ,  31.96 ,  33.95 ,  15.69 ,  122.00 ,  4.88 ,,,,
23/Dec/2022,7.84914,  33.48 ,  31.96 ,  33.95 ,  15.69 ,  122.00 ,  4.88 ,,,,
24/Dec/2022,7.84914,  33.48 ,  31.96 ,  33.95 ,  15.69 ,  122.00 ,  4.88 ,,,,
25/Dec/2022,7.84914,  33.48 ,  31.96 ,  33.95 ,  15.69 ,  122.00 ,  4.88 ,,,,
26/Dec/2022,7.84914,  33.48 ,  31.96 ,  33.95 ,  15.69 ,  122.00 ,  4.88 ,,,,
27/Dec/2022,7.84739,  32.55 ,  30.99 ,  33.75 ,  15.99 ,  122.00 ,  4.88 ,,,,
28/Dec/2022,7.85028,  32.55 ,  30.99 ,  33.75 ,  15.99 ,  122.00 ,  4.88 ,,,,
29/Dec/2022,7.85222,  32.55 ,  30.99 ,  33.75 ,  15.99 ,  122.00 ,  4.88 ,,,,
30/Dec/2022,7.85222,  32.55 ,  30.99 ,  33.75 ,  15.99 ,  122.00 ,  4.88 ,,,,
31/Dec/2022,7.85222,  32.55 ,  30.99 ,  33.75 ,  15.99 ,  122.00 ,  4.88 ,,,,
01/Jan/2023,7.85222,  32.55 ,  30.99 ,  33.75 ,  15.99 ,  122.00 ,  4.88 ,,,,
02/Jan/2023,7.85222,  32.55 ,  30.99 ,  33.75 ,  15.99 ,  122.00 ,  4.88 ,,,,
03/Jan/2023,7.84773,  32.56 ,  31.42 ,  35.31 ,  16.39 ,  122.00 ,  4.88 ,,,,
04/Jan/2023,7.84906,  32.56 ,  31.42 ,  35.31 ,  16.39 ,  122.00 ,  4.88 ,,,,
05/Jan/2023,7.85221,  32.56 ,  31.42 ,  35.31 ,  16.39 ,  122.00 ,  4.88 ,,,,
06/Jan/2023,7.84856,  32.56 ,  31.42 ,  35.31 ,  16.39 ,  122.00 ,  4.88 ,,,,
07/Jan/2023,7.84856,  32.56 ,  31.42 ,  35.31 ,  16.39 ,  122.00 ,  4.88 ,,,,
08/Jan/2023,7.84856,  32.56 ,  31.42 ,  35.31 ,  16.39 ,  122.00 ,  4.88 ,,,,
09/Jan/2023,7.84628,  33.00 ,  31.60 ,  35.98 ,  16.39 ,  122.00 ,  4.88 ,,,,
10/Jan/2023,7.84395,  33.00 ,  31.60 ,  35.98 ,  16.39 ,  122.00 ,  4.88 ,,,,
11/Jan/2023,7.84880,  33.00 ,  31.60 ,  35.98 ,  16.39 ,  122.00 ,  4.88 ,,,,
12/Jan/2023,7.85000,  33.00 ,  31.60 ,  35.98 ,  16.39 ,  122.00 ,  4.88 ,,,,
13/Jan/2023,7.84942,  33.00 ,  31.60 ,  35.98 ,  16.39 ,  122.00 ,  4.88 ,,,,
14/Jan/2023,7.84942,  33.00 ,  31.60 ,  35.98 ,  16.39 ,  122.00 ,  4.88 ,,,,
15/Jan/2023,7.84942,  33.00 ,  31.60 ,  35.98 ,  16.39 ,  122.00 ,  4.88 ,,,,
16/Jan/2023,7.84319,  33.96 ,  32.58 ,  35.96 ,  15.99 ,  122.00 ,  4.88 ,,,,
17/Jan/2023,7.84762,  33.96 ,  32.58 ,  35.96 ,  15.99 ,  122.00 ,  4.88 ,,,,
18/Jan/2023,7.84834,  33.96 ,  32.58 ,  35.96 ,  15.99 ,  122.00 ,  4.88 ,,,,
19/Jan/2023,7.85007,  33.96 ,  32.58 ,  35.96 ,  15.99 ,  122.00 ,  4.88 ,,,,
20/Jan/2023,7.85078,  33.96 ,  32.58 ,  35.96 ,  15.99 ,  122.00 ,  4.88 ,,,,
21/Jan/2023,7.85078,  33.96 ,  32.58 ,  35.96 ,  15.99 ,  122.00 ,  4.88 ,,,,
22/Jan/2023,7.85078,  33.96 ,  32.58 ,  35.96 ,  15.99 ,  122.00 ,  4.88 ,,,,
23/Jan/2023,7.84295,  35.02 ,  33.63 ,  35.54 ,  16.39 ,  122.00 ,  4.88 ,,,,
24/Jan/2023,7.84379,  35.02 ,  33.63 ,  35.54 ,  16.39 ,  122.00 ,  4.88 ,,,,
25/Jan/2023,7.84883,  35.02 ,  33.63 ,  35.54 ,  16.39 ,  122.00 ,  4.88 ,,,,
26/Jan/2023,7.85069,  35.02 ,  33.63 ,  35.54 ,  16.39 ,  122.00 ,  4.88 ,,,,
27/Jan/2023,7.85212,  35.02 ,  33.63 ,  35.54 ,  16.39 ,  122.00 ,  4.88 ,,,,
28/Jan/2023,7.85212,  35.02 ,  33.63 ,  35.54 ,  16.39 ,  122.00 ,  4.88 ,,,,
29/Jan/2023,7.85212,  35.02 ,  33.63 ,  35.54 ,  16.39 ,  122.00 ,  4.88 ,,,,
30/Jan/2023,7.84886,  35.66 ,  34.26 ,  36.18 ,  16.23 ,  122.00 ,  4.88 ,,,,
31/Jan/2023,7.84855,  35.66 ,  34.26 ,  36.18 ,  16.23 ,  122.00 ,  4.88 ,,,,
01/Feb/2023,7.84957,  35.66 ,  34.26 ,  36.18 ,  16.23 ,  135.00 ,  5.40 ,,,,
02/Feb/2023,7.84667,  35.66 ,  34.26 ,  36.18 ,  16.23 ,  135.00 ,  5.40 ,,,,
03/Feb/2023,7.84714,  35.66 ,  34.26 ,  36.18 ,  16.23 ,  135.00 ,  5.40 ,,,,
04/Feb/2023,7.84714,  35.66 ,  34.26 ,  36.18 ,  16.23 ,  135.00 ,  5.40 ,,,,
05/Feb/2023,7.84714,  35.66 ,  34.26 ,  36.18 ,  16.23 ,  135.00 ,  5.40 ,,,,
06/Feb/2023,7.84306,  34.94 ,  33.49 ,  35.29 ,  15.63 ,  135.00 ,  5.40 ,,,,
07/Feb/2023,7.84298,  34.94 ,  33.49 ,  35.29 ,  15.63 ,  135.00 ,  5.40 ,,,,
08/Feb/2023,7.84282,  34.94 ,  33.49 ,  35.29 ,  15.63 ,  135.00 ,  5.40 ,,,,
09/Feb/2023,7.84208,  34.94 ,  33.49 ,  35.29 ,  15.63 ,  135.00 ,  5.40 ,,,,
10/Feb/2023,7.83792,  34.94 ,  33.49 ,  35.29 ,  15.63 ,  135.00 ,  5.40 ,,,,
11/Feb/2023,7.83792,  34.94 ,  33.49 ,  35.29 ,  15.63 ,  135.00 ,  5.40 ,,,,
12/Feb/2023,7.83792,  34.94 ,  33.49 ,  35.29 ,  15.63 ,  135.00 ,  5.40 ,,,,
13/Feb/2023,7.83567,  34.23 ,  32.74 ,  33.54 ,  16.39 ,  135.00 ,  5.40 ,,,,
14/Feb/2023,7.83256,  34.23 ,  32.74 ,  33.54 ,  16.39 ,  135.00 ,  5.40 ,,,,
15/Feb/2023,7.83130,  34.23 ,  32.74 ,  33.54 ,  16.39 ,  135.00 ,  5.40 ,,,,
16/Feb/2023,7.82864,  34.23 ,  32.74 ,  33.54 ,  16.39 ,  135.00 ,  5.40 ,,,,
17/Feb/2023,7.82638,  34.23 ,  32.74 ,  33.54 ,  16.39 ,  135.00 ,  5.40 ,,,,
18/Feb/2023,7.82638,  34.23 ,  32.74 ,  33.54 ,  16.39 ,  135.00 ,  5.40 ,,,,
19/Feb/2023,7.82638,  34.23 ,  32.74 ,  33.54 ,  16.39 ,  135.00 ,  5.40 ,,,,
20/Feb/2023,7.81821,  33.74 ,  32.24 ,  32.14 ,  15.93 ,  135.00 ,  5.40 ,,,,
21/Feb/2023,7.82129,  33.74 ,  32.24 ,  32.14 ,  15.93 ,  135.00 ,  5.40 ,,,,
22/Feb/2023,7.81596,  33.74 ,  32.24 ,  32.14 ,  15.93 ,  135.00 ,  5.40 ,,,,
23/Feb/2023,7.81696,  33.74 ,  32.24 ,  32.14 ,  15.93 ,  135.00 ,  5.40 ,,,,
24/Feb/2023,7.81790,  33.74 ,  32.24 ,  32.14 ,  15.93 ,  135.00 ,  5.40 ,,,,
25/Feb/2023,7.81790,  33.74 ,  32.24 ,  32.14 ,  15.93 ,  135.00 ,  5.40 ,,,,
26/Feb/2023,7.81790,  33.74 ,  32.24 ,  32.14 ,  15.93 ,  135.00 ,  5.40 ,,,,
27/Feb/2023,7.81549,  33.33 ,  31.84 ,  31.11 ,  15.58 ,  135.00 ,  5.40 ,,,,
28/Feb/2023,7.81493,  33.33 ,  31.84 ,  31.11 ,  15.58 ,  135.00 ,  5.40 ,,,,
01/Mar/2023,7.81525,  33.33 ,  31.84 ,  31.11 ,  15.58 ,  135.00 ,  5.40 ,,,,
02/Mar/2023,7.81859,  33.33 ,  31.84 ,  31.11 ,  15.58 ,  135.00 ,  5.40 ,,,,
03/Mar/2023,7.81359,  33.33 ,  31.84 ,  31.11 ,  15.58 ,  135.00 ,  5.40 ,,,,
04/Mar/2023,7.81359,  33.33 ,  31.84 ,  31.11 ,  15.58 ,  135.00 ,  5.40 ,,,,
05/Mar/2023,7.81359,  33.33 ,  31.84 ,  31.11 ,  15.58 ,  135.00 ,  5.40 ,,,,
06/Mar/2023,7.81199,  33.30 ,  31.80 ,  31.00 ,  16.58 ,  135.00 ,  5.40 ,,,,
07/Mar/2023,7.80397,  33.30 ,  31.80 ,  31.00 ,  16.58 ,  135.00 ,  5.40 ,,,,
08/Mar/2023,7.80973,  33.30 ,  31.80 ,  31.00 ,  16.58 ,  135.00 ,  5.40 ,,,,
09/Mar/2023,7.80754,  33.30 ,  31.80 ,  31.00 ,  16.58 ,  135.00 ,  5.40 ,,,,
10/Mar/2023,7.80715,  33.30 ,  31.80 ,  31.00 ,  16.58 ,  135.00 ,  5.40 ,,,,
11/Mar/2023,7.80715,  33.30 ,  31.80 ,  31.00 ,  16.58 ,  135.00 ,  5.40 ,,,,
12/Mar/2023,7.80715,  33.30 ,  31.80 ,  31.00 ,  16.58 ,  135.00 ,  5.40 ,,,,
13/Mar/2023,7.79947,  33.77 ,  32.18 ,  31.01 ,  16.82 ,  135.00 ,  5.40 ,,,,
14/Mar/2023,7.79731,  33.77 ,  32.18 ,  31.01 ,  16.82 ,  135.00 ,  5.40 ,,,,
15/Mar/2023,7.79834,  33.77 ,  32.18 ,  31.01 ,  16.82 ,  135.00 ,  5.40 ,,,,
16/Mar/2023,7.80412,  33.77 ,  32.18 ,  31.01 ,  16.82 ,  115.00 ,  4.60 ,,,,
17/Mar/2023,7.80243,  33.77 ,  32.18 ,  31.01 ,  16.82 ,  115.00 ,  4.60 ,,,,
18/Mar/2023,7.80243,  33.77 ,  32.18 ,  31.01 ,  16.82 ,  115.00 ,  4.60 ,,,,
19/Mar/2023,7.80243,  33.77 ,  32.18 ,  31.01 ,  16.82 ,  115.00 ,  4.60 ,,,,
20/Mar/2023,7.79631,  33.04 ,  31.45 ,  30.63 ,  15.82 ,  115.00 ,  4.60 ,,,,
21/Mar/2023,7.79352,  33.04 ,  31.45 ,  30.63 ,  15.82 ,  115.00 ,  4.60 ,,,,
22/Mar/2023,7.80256,  33.04 ,  31.45 ,  30.63 ,  15.82 ,  115.00 ,  4.60 ,,,,
23/Mar/2023,7.80387,  33.04 ,  31.45 ,  30.63 ,  15.82 ,  115.00 ,  4.60 ,,,,
24/Mar/2023,7.80518,  33.04 ,  31.45 ,  30.63 ,  15.82 ,  115.00 ,  4.60 ,,,,
25/Mar/2023,7.80518,  33.04 ,  31.45 ,  30.63 ,  15.82 ,  115.00 ,  4.60 ,,,,
26/Mar/2023,7.80518,  33.04 ,  31.45 ,  30.63 ,  15.82 ,  115.00 ,  4.60 ,,,,
27/Mar/2023,7.79869,  33.49 ,  31.88 ,  30.01 ,  16.12 ,  115.00 ,  4.60 ,,,,
28/Mar/2023,7.79912,  33.49 ,  31.88 ,  30.01 ,  16.12 ,  115.00 ,  4.60 ,,,,
29/Mar/2023,7.80317,  33.49 ,  31.88 ,  30.01 ,  16.12 ,  115.00 ,  4.60 ,,,,
30/Mar/2023,7.80234,  33.49 ,  31.88 ,  30.01 ,  16.12 ,  115.00 ,  4.60 ,,,,
31/Mar/2023,7.80335,  33.49 ,  31.88 ,  30.01 ,  16.12 ,  115.00 ,  4.60 ,,,,
01/Apr/2023,7.80335,  33.49 ,  31.88 ,  30.01 ,  16.12 ,  115.00 ,  4.60 ,,,,
02/Apr/2023,7.80335,  33.49 ,  31.88 ,  30.01 ,  16.12 ,  115.00 ,  4.60 ,,,,
03/Apr/2023,7.79691,  34.46 ,  32.86 ,  30.02 ,  17.62 ,  115.00 ,  4.60 ,,,,
04/Apr/2023,7.79431,  34.46 ,  32.86 ,  30.02 ,  17.62 ,  115.00 ,  4.60 ,,,,
05/Apr/2023,7.79329,  34.46 ,  32.86 ,  30.02 ,  17.62 ,  115.00 ,  4.60 ,,,,
06/Apr/2023,7.79329,  34.46 ,  32.86 ,  30.02 ,  17.62 ,  115.00 ,  4.60 ,,,,
07/Apr/2023,7.79329,  34.46 ,  32.86 ,  30.02 ,  17.62 ,  115.00 ,  4.60 ,,,,
08/Apr/2023,7.79329,  34.46 ,  32.86 ,  30.02 ,  17.62 ,  115.00 ,  4.60 ,,,,
09/Apr/2023,7.79329,  34.46 ,  32.86 ,  30.02 ,  17.62 ,  115.00 ,  4.60 ,,,,
10/Apr/2023,7.79921,  34.99 ,  33.40 ,  30.00 ,  18.82 ,  115.00 ,  4.60 ,,,,
11/Apr/2023,7.79501,  34.99 ,  33.40 ,  30.00 ,  18.82 ,  115.00 ,  4.60 ,,,,
12/Apr/2023,7.79866,  34.99 ,  33.40 ,  30.00 ,  18.82 ,  115.00 ,  4.60 ,,,,
13/Apr/2023,7.79625,  34.99 ,  33.40 ,  30.00 ,  18.82 ,  115.00 ,  4.60 ,,,,
14/Apr/2023,7.80261,  34.99 ,  33.40 ,  30.00 ,  18.82 ,  115.00 ,  4.60 ,,,,
15/Apr/2023,7.80261,  34.99 ,  33.40 ,  30.00 ,  18.82 ,  115.00 ,  4.60 ,,,,
16/Apr/2023,7.80261,  34.99 ,  33.40 ,  30.00 ,  18.82 ,  115.00 ,  4.60 ,,,,
17/Apr/2023,7.80060,  35.98 ,  34.36 ,  29.78 ,  19.12 ,  115.00 ,  4.60 ,,,,
18/Apr/2023,7.79670,  35.98 ,  34.36 ,  29.78 ,  19.12 ,  115.00 ,  4.60 ,,,,
19/Apr/2023,7.79898,  35.98 ,  34.36 ,  29.78 ,  19.12 ,  115.00 ,  4.60 ,,,,
20/Apr/2023,7.79925,  35.98 ,  34.36 ,  29.78 ,  19.12 ,  115.00 ,  4.60 ,,,,
21/Apr/2023,7.79964,  35.98 ,  34.36 ,  29.78 ,  19.12 ,  115.00 ,  4.60 ,,,,
22/Apr/2023,7.79964,  35.98 ,  34.36 ,  29.78 ,  19.12 ,  115.00 ,  4.60 ,,,,
23/Apr/2023,7.79964,  35.98 ,  34.36 ,  29.78 ,  19.12 ,  115.00 ,  4.60 ,,,,
24/Apr/2023,7.79702,  35.91 ,  34.31 ,  29.32 ,  18.67 ,  115.00 ,  4.60 ,,,,
25/Apr/2023,7.79572,  35.91 ,  34.31 ,  29.32 ,  18.67 ,  115.00 ,  4.60 ,,,,
26/Apr/2023,7.80198,  35.91 ,  34.31 ,  29.32 ,  18.67 ,  115.00 ,  4.60 ,,,,
27/Apr/2023,7.80424,  35.91 ,  34.31 ,  29.32 ,  18.67 ,  115.00 ,  4.60 ,,,,
28/Apr/2023,7.80826,  35.91 ,  34.31 ,  29.32 ,  18.67 ,  115.00 ,  4.60 ,,,,
29/Apr/2023,7.80826,  35.91 ,  34.31 ,  29.32 ,  18.67 ,  115.00 ,  4.60 ,,,,
30/Apr/2023,7.80826,  35.91 ,  34.31 ,  29.32 ,  18.67 ,  115.00 ,  4.60 ,,,,
01/May/2023,7.80826,  35.91 ,  34.31 ,  29.32 ,  18.67 ,  115.00 ,  4.60 ,,,,
02/May/2023,7.80055,  35.08 ,  33.46 ,  28.43 ,  17.67 ,  115.00 ,  4.60 ,,,,
03/May/2023,7.80673,  35.08 ,  33.46 ,  28.43 ,  17.67 ,  115.00 ,  4.60 ,,,,
04/May/2023,7.80938,  35.08 ,  33.46 ,  28.43 ,  17.67 ,  115.00 ,  4.60 ,,,,
05/May/2023,7.80739,  35.08 ,  33.46 ,  28.43 ,  17.67 ,  115.00 ,  4.60 ,,,,
06/May/2023,7.80739,  35.08 ,  33.46 ,  28.43 ,  17.67 ,  115.00 ,  4.60 ,,,,
07/May/2023,7.80739,  35.08 ,  33.46 ,  28.43 ,  17.67 ,  115.00 ,  4.60 ,,,,
08/May/2023,7.80280,  34.31 ,  32.80 ,  27.68 ,  16.47 ,  115.00 ,  4.60 ,,,,
09/May/2023,7.80568,  34.31 ,  32.80 ,  27.68 ,  16.47 ,  115.00 ,  4.60 ,,,,
10/May/2023,7.80601,  34.31 ,  32.80 ,  27.68 ,  16.47 ,  115.00 ,  4.60 ,,,,
11/May/2023,7.80379,  34.31 ,  32.80 ,  27.68 ,  16.47 ,  115.00 ,  4.60 ,,,,
12/May/2023,7.80649,  34.31 ,  32.80 ,  27.68 ,  16.47 ,  115.00 ,  4.60 ,,,,
13/May/2023,7.80649,  34.31 ,  32.80 ,  27.68 ,  16.47 ,  115.00 ,  4.60 ,,,,
14/May/2023,7.80649,  34.31 ,  32.80 ,  27.68 ,  16.47 ,  115.00 ,  4.60 ,,,,
15/May/2023,7.80223,  33.49 ,  31.98 ,  27.02 ,  16.97 ,  115.00 ,  4.60 ,,,,
16/May/2023,7.80323,  33.49 ,  31.98 ,  27.02 ,  16.97 ,  115.00 ,  4.60 ,,,,
17/May/2023,7.80156,  33.49 ,  31.98 ,  27.02 ,  16.97 ,  115.00 ,  4.60 ,,,,
18/May/2023,7.80495,  33.49 ,  31.98 ,  27.02 ,  16.97 ,  115.00 ,  4.60 ,,,,
19/May/2023,7.80399,  33.49 ,  31.98 ,  27.02 ,  16.97 ,  115.00 ,  4.60 ,,,,
